,BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,TN:(mg/l):Inf,TN:Aeration tank inf,TP:(mg/l):Inf,TP:Aeration tank inf,Percentage,Proteobacteria,Bacteroidota,Patescibacteria,Unclassified,Firmicutes,Planctomycetota,Verrucomicrobiota,Chloroflexi,Myxococcota,Others,Bdellovibrionota,Actinobacteriota,Acidobacteriota,Desulfobacterota,Dependentiae,Cyanobacteria,Spirochaetota,Nanoarchaeota,Elusimicrobiota,SAR324 clade(Marine group B),Armatimonadota
946,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,35.19921875,18.08203125,1.765625,0.91796875,1.15625,3.3359375,2.1640625,5.39453125,10.9453125,3.796875,0.97265625,10.9609375,3.32421875,0.5,0.01953125,0.19140625,0.28125,0.01953125,0.30078125,0.35546875,0.31640625
947,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,35.80078125,18.5859375,2.109375,0.96484375,1.14453125,3.265625,2.1171875,5.18359375,11.5,3.42578125,1.09765625,9.84375,2.8828125,0.4453125,0.0625,0.17578125,0.40234375,0.01171875,0.375,0.36328125,0.2421875
948,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,36.31640625,19.61328125,2.0703125,0.828125,0.70703125,3,2.27734375,5.046875,12.75,3.1875,1.03125,7.765625,3.203125,0.43359375,0.0625,0.21484375,0.37109375,0.04296875,0.37109375,0.3984375,0.30859375
949,239,125.7894737,222.9448,430.1086,245.8166,444.2271,36.4,20.95466,42.18083,40.2121,5.57,5.0762,0.03,40.8828125,29.37890625,3.9296875,0.5859375,0.59375,2.0703125,1.6953125,2.08984375,10.51171875,3.42578125,0.75390625,0.76953125,0.71484375,0.69921875,0.1015625,0.3125,0.1796875,0.09765625,1.05078125,0.09375,0.0625
950,239,125.7894737,222.9448,430.1086,245.8166,444.2271,36.4,20.95466,42.18083,40.2121,5.57,5.0762,0.03,41.30078125,26.703125,4.48828125,0.57421875,0.76953125,2.0078125,1.96875,2.23046875,11.27734375,3.4609375,0.69921875,1.04296875,0.7734375,0.6171875,0.125,0.30078125,0.2265625,0.1171875,1.10546875,0.11328125,0.09765625
951,239,125.7894737,222.9448,430.1086,245.8166,444.2271,36.4,20.95466,42.18083,40.2121,5.57,5.0762,0.03,39.57421875,28.8828125,4.46875,0.6796875,0.765625,2.23046875,1.88671875,2.625,9.73828125,3.3125,0.76953125,1.5390625,1.02734375,0.5859375,0.0859375,0.2890625,0.16796875,0.11328125,0.9921875,0.12109375,0.14453125
952,304,196.1290323,222.9448,430.1086,245.8166,444.2271,33.98,20.95466,51.1,40.2121,7.34,5.0762,0,35.63671875,23.5703125,2.921875,0.9140625,1.0703125,3.3203125,1.27734375,4.7265625,6.44140625,4.67578125,0.41796875,3.89453125,7.73046875,0.765625,0.12109375,0.3203125,0.56640625,0.27734375,0.375,0.5234375,0.453125
953,304,196.1290323,222.9448,430.1086,245.8166,444.2271,33.98,20.95466,51.1,40.2121,7.34,5.0762,0,35.07421875,24.3828125,3.296875,0.86328125,1.2109375,3.12109375,1.296875,4.53515625,6.71875,4.51953125,0.38671875,4.56640625,6.53515625,0.71484375,0.14453125,0.375,0.63671875,0.3359375,0.41015625,0.47265625,0.40234375
954,304,196.1290323,222.9448,430.1086,245.8166,444.2271,33.98,20.95466,51.1,40.2121,7.34,5.0762,0,37.71484375,23.83203125,3.30859375,1.0234375,0.984375,2.73046875,1.4296875,3.578125,6.98828125,3.921875,0.390625,2.55078125,7.921875,0.76171875,0.13671875,0.4375,0.671875,0.37890625,0.296875,0.60546875,0.3359375
955,284,202.8571429,222.9448,650,464.2857143,444.2271,15,20.95466,42.18083,40.2121,6.274391,5.0762,0.01,44.9140625,36.11328125,1.41796875,0.53515625,0.55078125,0.3203125,0.953125,1.12109375,3.1484375,7.1484375,0.59765625,0.41796875,0.38671875,0.71875,0.03515625,0.23828125,1.08984375,0.00390625,0.21484375,0.05078125,0.0234375
956,284,202.8571429,222.9448,650,464.2857143,444.2271,15,20.95466,42.18083,40.2121,6.274391,5.0762,0.01,45.31640625,36.79296875,1.35546875,0.5390625,0.6015625,0.3359375,1.04296875,1.21875,2.6796875,6.41015625,0.63671875,0.41796875,0.25,0.76171875,0.015625,0.234375,0.94921875,0.0078125,0.34765625,0.078125,0.0078125
957,284,202.8571429,222.9448,650,464.2857143,444.2271,15,20.95466,42.18083,40.2121,6.274391,5.0762,0.01,45.3515625,38.93359375,1.640625,0.46484375,0.6953125,0.36328125,1.01953125,1.3046875,2.54296875,4.1484375,0.58984375,0.46484375,0.27734375,0.68359375,0.03125,0.29296875,0.80078125,0.01171875,0.25390625,0.09375,0.03515625
958,284,202.8571429,222.9448,650,464.2857143,444.2271,15,20.95466,42.18083,40.2121,6.274391,5.0762,0.01,45.8828125,36.80859375,1.87109375,0.57421875,0.6328125,0.33984375,1.1640625,1.234375,2.79296875,4.53515625,0.70703125,0.34375,0.25,0.734375,0.078125,0.2578125,1.30859375,0.01171875,0.37890625,0.08203125,0.01171875
959,284,202.8571429,222.9448,650,464.2857143,444.2271,15,20.95466,42.18083,40.2121,6.274391,5.0762,0.01,51.51171875,33.1171875,1.58203125,0.54296875,0.58203125,0.3984375,1.1640625,1.91796875,3.30078125,1.79296875,0.6171875,0.61328125,0.390625,0.72265625,0.02734375,0.2421875,1.05078125,0.00390625,0.3359375,0.07421875,0.01171875
960,284,202.8571429,222.9448,650,464.2857143,444.2271,15,20.95466,42.18083,40.2121,6.274391,5.0762,0.01,51.5859375,33.5859375,1.671875,0.484375,0.453125,0.39453125,1.27734375,1.5546875,3.265625,1.2578125,0.8125,0.57421875,0.23828125,0.90625,0.0390625,0.234375,1.23828125,0.01171875,0.328125,0.07421875,0.01171875
961,284,202.8571429,222.9448,650,464.2857143,444.2271,15,20.95466,42.18083,40.2121,6.274391,5.0762,0.01,46.453125,32.7578125,1.6015625,0.51171875,0.7890625,0.44140625,1.16015625,1.4453125,3.203125,7.51171875,0.58984375,0.54296875,0.26171875,0.87109375,0.06640625,0.17578125,1.1796875,0,0.328125,0.09375,0.015625
962,284,202.8571429,222.9448,650,464.2857143,444.2271,15,20.95466,42.18083,40.2121,6.274391,5.0762,0.01,47.6875,34.04296875,1.41015625,0.4765625,0.6796875,0.41015625,1.08984375,1.56640625,3.203125,5.1171875,0.66796875,0.5859375,0.26953125,0.84375,0.05078125,0.26953125,1.2734375,0.00390625,0.265625,0.0703125,0.015625
963,284,202.8571429,222.9448,650,464.2857143,444.2271,15,20.95466,42.18083,40.2121,6.274391,5.0762,0.01,44.609375,37.22265625,1.60546875,0.609375,0.5390625,0.32421875,1.17578125,1.078125,3.1953125,5.59765625,0.69140625,0.234375,0.234375,0.9453125,0.078125,0.296875,1.203125,0.0078125,0.28125,0.0546875,0.015625
964,248,182.3529412,166,430.1086,245.8166,444.2271,44.8,20.95466,42.18083,40.2121,6.1,5.0762,0.01,47.66015625,40.7734375,0.640625,0.1953125,0.4296875,0.45703125,0.7734375,0.671875,2.08984375,3.3125,0.859375,0.1640625,0.203125,0.734375,0.078125,0.234375,0.5234375,0,0.0078125,0.01171875,0.1796875
965,248,182.3529412,166,430.1086,245.8166,444.2271,44.8,20.95466,42.18083,40.2121,6.1,5.0762,0.01,46.1953125,43.97265625,0.87890625,0.20703125,0.50390625,0.48828125,0.6640625,0.6171875,1.37109375,1.9296875,1.1328125,0.14453125,0.17578125,0.59765625,0.07421875,0.26171875,0.60546875,0,0.00390625,0,0.17578125
966,248,182.3529412,166,430.1086,245.8166,444.2271,44.8,20.95466,42.18083,40.2121,6.1,5.0762,0.01,52.3984375,37.703125,0.6796875,0.234375,0.48828125,0.44921875,0.65234375,0.6484375,1.76953125,1.6640625,0.94921875,0.25,0.171875,0.80859375,0.10546875,0.2421875,0.54296875,0,0.00390625,0.01171875,0.2265625
967,248,182.3529412,166,430.1086,245.8166,444.2271,44.8,20.95466,42.18083,40.2121,6.1,5.0762,0.01,48.40234375,39.23046875,0.55859375,0.1875,0.44140625,0.41796875,0.94140625,0.6484375,2.53515625,3.41796875,0.98828125,0.15625,0.1484375,0.93359375,0.06640625,0.2265625,0.63671875,0.00390625,0.0078125,0,0.05078125
968,248,182.3529412,166,430.1086,245.8166,444.2271,44.8,20.95466,42.18083,40.2121,6.1,5.0762,0.01,50.73046875,38.96484375,0.74609375,0.19140625,0.4921875,0.66796875,0.75,0.70703125,1.9765625,1.34375,0.984375,0.296875,0.21484375,0.953125,0.09765625,0.1875,0.57421875,0.00390625,0.0078125,0.01171875,0.09765625
969,248,182.3529412,166,430.1086,245.8166,444.2271,44.8,20.95466,42.18083,40.2121,6.1,5.0762,0.01,51.51171875,38.55859375,0.6953125,0.1953125,0.4921875,0.640625,0.7421875,0.703125,2.06640625,1.08984375,0.8984375,0.2421875,0.1328125,0.96875,0.05859375,0.2109375,0.62890625,0,0.0078125,0.01953125,0.13671875
970,216,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.05,51.1953125,31.01953125,1.140625,0.24609375,1.1328125,0.3828125,1.0703125,0.47265625,1.7734375,7.16796875,1.23046875,1.11328125,0.109375,1.37109375,0.0078125,0.328125,0.1875,0.01171875,0,0.03515625,0.00390625
971,216,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.05,52.59375,31.4140625,1.04296875,0.22265625,1.109375,0.34375,1.01953125,0.3671875,1.70703125,6.10546875,1.24609375,0.8125,0.1640625,1.1328125,0.00390625,0.4296875,0.1875,0.0078125,0.0078125,0.0546875,0.02734375
972,216,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.05,54.01953125,26.65234375,1.74609375,0.63671875,1.15625,0.92578125,1.1796875,1,2.98828125,4.0390625,1.06640625,1.13671875,0.96484375,1.28125,0.25390625,0.37109375,0.23828125,0.02734375,0.02734375,0.16015625,0.12890625
973,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0,42.13671875,43.31640625,1.25,0.79296875,0.4765625,0.41796875,2.4375,0.16796875,1.26953125,1.45703125,0.765625,1.49609375,2.1796875,0.42578125,0.1484375,0.13671875,0.625,0.00390625,0.05078125,0.3203125,0.125
974,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0,57.26953125,33.36328125,0.6640625,0.40625,0.55078125,0.23828125,1.5,0.12109375,0.78125,1.21875,0.44140625,1.05078125,1.25,0.25,0.09375,0.11328125,0.4375,0,0.02734375,0.14453125,0.078125
975,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0,46.9921875,40.109375,1.01171875,0.609375,0.54296875,0.34765625,2.1953125,0.12890625,1.18359375,1.44140625,0.62109375,1.13671875,2.1015625,0.3671875,0.1171875,0.12890625,0.5859375,0.00390625,0.046875,0.1953125,0.1328125
976,197,108.839779,222.9448,259,143.0939227,444.2271,40.91,40.91,42.18083,40.2121,6.274391,5.0762,0.02,52.01171875,40.32421875,0.28515625,0.0546875,0.64453125,0.07421875,1.74609375,0.28515625,1.51953125,0.70703125,0.2109375,1.08203125,0.4296875,0.45703125,0,0.08984375,0.06640625,0,0,0,0.01171875
977,197,108.839779,222.9448,259,143.0939227,444.2271,40.91,40.91,42.18083,40.2121,6.274391,5.0762,0.02,52.9921875,38.6171875,0.328125,0.046875,0.640625,0.09375,2.08203125,0.3125,1.6328125,0.6796875,0.29296875,1.15234375,0.44921875,0.51171875,0.0078125,0.08203125,0.0703125,0,0,0,0.0078125
978,197,108.839779,222.9448,259,143.0939227,444.2271,40.91,40.91,42.18083,40.2121,6.274391,5.0762,0.02,52.65625,36.625,0.2265625,0.09375,0.79296875,0.07421875,2.90234375,0.38671875,2.79296875,0.51171875,0.2109375,1.2890625,0.47265625,0.71875,0,0.14453125,0.08984375,0,0,0,0.01171875
979,277,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0,36.890625,21.484375,0.4765625,1.02734375,1.34375,2.96484375,1.91015625,2.171875,6.1015625,16.2421875,1.02734375,0.953125,4.078125,1.25390625,0.1953125,0.34375,0.06640625,0,0.19140625,0.5546875,0.72265625
980,277,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0,38.75390625,19.55859375,0.53515625,1.09375,0.9296875,3.01953125,1.8046875,2.6484375,6.43359375,15.05078125,1.2265625,1.26171875,4.30078125,1.33203125,0.16015625,0.35546875,0.07421875,0,0.1328125,0.5,0.828125
981,277,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0,38.08203125,18.4765625,0.47265625,1.08203125,1.0546875,3.16015625,2.16015625,2.52734375,6.0390625,17.0390625,1.10546875,1.33203125,4.3984375,1.20703125,0.13671875,0.31640625,0.0625,0.00390625,0.12109375,0.55078125,0.671875
982,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.066,47.12890625,29.40625,0.87109375,0.49609375,0.7421875,0.4296875,1.81640625,0.3203125,7.4296875,5.75390625,1.609375,0.69921875,0.328125,0.203125,0.10546875,0.52734375,2.0078125,0,0.046875,0.0234375,0.0546875
983,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.066,53.40625,25.52734375,0.7578125,0.484375,0.546875,0.4609375,1.546875,0.3203125,8.21484375,2.73046875,1.328125,1.13671875,0.32421875,0.15234375,0.10546875,0.54296875,2.26953125,0,0.0546875,0.0390625,0.05078125
984,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.066,49.90625,30.6328125,1.140625,0.66015625,0.4140625,0.37890625,1.296875,0.21875,7.921875,2.3984375,1.21484375,0.41796875,0.265625,0.09765625,0.11328125,0.52734375,2.28515625,0,0.02734375,0.0390625,0.04296875
985,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.066,49.4921875,28.828125,0.8359375,0.54296875,0.58984375,0.41796875,1.6796875,0.30078125,7.10546875,4.9453125,1.49609375,0.734375,0.25,0.18359375,0.13671875,0.5,1.83203125,0,0.03125,0.05078125,0.046875
986,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.066,51.8515625,28.6875,0.94921875,0.47265625,0.52734375,0.3125,1.58984375,0.29296875,7.2109375,2.85546875,1.4375,0.57421875,0.2890625,0.1328125,0.125,0.4921875,2.05859375,0,0.03515625,0.06640625,0.0390625
987,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.066,52.1484375,28.0078125,1.05859375,0.69921875,0.33984375,0.3515625,1.47265625,0.234375,7.984375,2.1796875,1.15234375,0.515625,0.296875,0.16015625,0.12890625,0.5234375,2.65625,0,0.02734375,0.03515625,0.02734375
988,238,190.4,128,430.1086,245.8166,444.2271,24,23.6,36.09,36.09,3.94,3.94,0.012,56.70703125,24.15234375,1.6171875,1.0859375,1.1015625,1.10546875,1.25390625,0.96875,4.12109375,2.8671875,0.8203125,0.9765625,1.31640625,0.65625,0.328125,0.2421875,0.296875,0.02734375,0.06640625,0.18359375,0.10546875
989,238,190.4,128,430.1086,245.8166,444.2271,24,23.6,36.09,36.09,3.94,3.94,0.012,65.859375,24.09375,0.921875,1.7109375,0.65625,0.10546875,0.6953125,0.0859375,3.375,0.8515625,0.671875,0.5625,0.01953125,0.19140625,0.09375,0.046875,0.015625,0,0,0.00390625,0.0390625
990,238,190.4,128,430.1086,245.8166,444.2271,24,23.6,36.09,36.09,3.94,3.94,0.012,61.04296875,27.96484375,0.93359375,2.234375,0.6640625,0.08203125,0.8671875,0.09375,3.47265625,1.01953125,0.64453125,0.52734375,0.03125,0.2265625,0.09765625,0.05078125,0.02734375,0,0.00390625,0.0078125,0.0078125
991,238,190.4,128,430.1086,245.8166,444.2271,24,20.95466,42.18083,40.2121,6.274391,5.0762,0.012,63.015625,27.296875,1.17578125,1.703125,0.5546875,0.1171875,0.73046875,0.0703125,2.87890625,0.9140625,0.6953125,0.42578125,0.01953125,0.2265625,0.078125,0.046875,0.01953125,0,0,0.00390625,0.02734375
992,238,190.4,128,430.1086,245.8166,444.2271,24,20.95466,42.18083,40.2121,6.274391,5.0762,0.012,64.734375,25.66015625,0.859375,1.828125,0.484375,0.125,0.8125,0.04296875,3.37890625,0.76953125,0.484375,0.44921875,0.02734375,0.19140625,0.0390625,0.07421875,0.02734375,0,0,0,0.01171875
993,238,190.4,128,430.1086,245.8166,444.2271,24,20.95466,42.18083,40.2121,6.274391,5.0762,0.012,68.55859375,21.64453125,0.67578125,2.1171875,0.52734375,0.08203125,0.6875,0.08984375,3.24609375,0.88671875,0.4140625,0.55859375,0.03515625,0.171875,0.09375,0.140625,0.015625,0.00390625,0.00390625,0.0078125,0.0390625
994,275,184.5637584,222.9448,657,440.9395973,444.2271,27,20.95466,31,40.2121,6.274391,5.0762,0.1050774,44.19140625,19.90234375,0.6171875,0.8046875,0.63671875,3.3046875,1.01171875,3.81640625,9.1171875,6.2421875,0.71484375,4.9921875,2.41015625,0.6640625,0.0546875,0.125,0.78515625,0.0234375,0.26953125,0.2578125,0.05859375
995,275,184.5637584,222.9448,657,440.9395973,444.2271,27,20.95466,31,40.2121,6.274391,5.0762,0.1050774,44.625,22.1875,0.75,0.7734375,0.45703125,3.40625,1.0625,2.98828125,11.97265625,3.85546875,0.9296875,1.859375,2.41796875,0.953125,0.06640625,0.16015625,0.82421875,0.05078125,0.40625,0.1875,0.06640625
996,275,184.5637584,222.9448,657,440.9395973,444.2271,27,20.95466,31,40.2121,6.274391,5.0762,0.1050774,44.49609375,21.0703125,0.75390625,0.70703125,0.44140625,3.6328125,1.0703125,3.4453125,10.36328125,4.5546875,0.80078125,3.4921875,2.6171875,0.79296875,0.02734375,0.15234375,0.78125,0.06640625,0.40625,0.25,0.078125
997,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,32.625,27.97265625,0.8828125,0.91796875,0.51953125,3.640625,0.98046875,9.21875,7.88671875,4.28515625,0.921875,4.5625,3.625,0.58203125,0.08203125,0.16796875,0.296875,0.140625,0.2890625,0.15234375,0.25
998,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,31.5625,26.9921875,0.734375,0.78125,0.625,3.3046875,0.83984375,10.60546875,6.6640625,5.21875,0.81640625,6.35546875,3.7109375,0.484375,0.05859375,0.1796875,0.296875,0.04296875,0.2734375,0.20703125,0.24609375
999,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,31.4296875,26.06640625,0.72265625,0.8046875,0.64453125,3.78125,0.87890625,11.2109375,6.5,5.3046875,0.6640625,6.8515625,3.4921875,0.4765625,0.07421875,0.12890625,0.31640625,0.09765625,0.18359375,0.1796875,0.19140625
1000,200,117.6470588,222.9448,430.1086,245.8166,444.2271,25,20.95466,42.18083,40.2121,6.274391,5.0762,0.025,60.453125,24.609375,0.796875,1.82421875,0.69921875,0.6484375,0.77734375,1.10546875,3.82421875,2.46875,0.4921875,0.98828125,0.59375,0.19140625,0.06640625,0.09375,0.0859375,0.03515625,0.06640625,0.0859375,0.09375
1001,200,117.6470588,222.9448,430.1086,245.8166,444.2271,25,20.95466,42.18083,40.2121,6.274391,5.0762,0.025,44.8125,17.2734375,0.65625,0.83984375,0.3671875,2.6171875,0.6015625,8.41796875,5.13671875,11.30859375,0.5,2.93359375,2.59375,0.33203125,0.0546875,0.12109375,0.390625,0.0390625,0.2421875,0.3671875,0.39453125
1002,200,117.6470588,222.9448,430.1086,245.8166,444.2271,25,20.95466,42.18083,40.2121,6.274391,5.0762,0.025,45.53515625,19.0234375,0.7890625,1.0390625,0.47265625,2.58203125,0.67578125,7.76953125,5.42578125,9.21875,0.5859375,2.6171875,2.125,0.3515625,0.09375,0.171875,0.5,0.12109375,0.30078125,0.29296875,0.30859375
1003,265,176.6666667,222.9448,730,486.6666667,444.2271,45,20.95466,50,40.2121,6.274391,5.0762,0.05,36.140625,15.16796875,1.84375,0.81640625,0.87109375,3.83984375,0.87109375,8.6953125,9.734375,13.359375,0.6875,3.69921875,1.78515625,0.76953125,0.05078125,0.2890625,0.359375,0.2890625,0.33984375,0.18359375,0.20703125
1004,265,176.6666667,222.9448,730,486.6666667,444.2271,45,20.95466,50,40.2121,6.274391,5.0762,0.05,37.12890625,18.578125,2.7578125,1.40625,0.55078125,4.6875,1.1875,6.29296875,11.52734375,7.75390625,0.98828125,2.41796875,1.69140625,0.71875,0.08984375,0.36328125,0.41015625,0.73828125,0.40234375,0.14453125,0.1640625
1005,265,176.6666667,222.9448,730,486.6666667,444.2271,45,20.95466,50,40.2121,6.274391,5.0762,0.05,41.8359375,17.37109375,1.82421875,1.0625,0.59765625,4.18359375,1.03125,6.15625,10.3984375,6.92578125,1.046875,2.36328125,1.828125,0.98046875,0.10546875,0.41015625,0.484375,0.45703125,0.44140625,0.20703125,0.2890625
1006,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,38.33203125,28.671875,1.06640625,0.80078125,0.6640625,2.82421875,2.05078125,4.47265625,7.09765625,3.8046875,1.046875,1.1796875,4.2578125,0.8828125,0.4921875,0.24609375,1.23828125,0.1875,0.2578125,0.24609375,0.1796875
1007,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,35.73046875,28.5703125,1.13671875,0.94921875,0.609375,3.453125,2.19921875,5.38671875,7.96875,3.5078125,1.13671875,1.3828125,3.9375,0.9453125,0.54296875,0.26171875,1.27734375,0.203125,0.34765625,0.2109375,0.2421875
1008,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,36.49609375,27.1953125,1.15625,1.05078125,0.6328125,3.5625,2.3359375,5.6953125,7.30078125,3.60546875,1.28125,1.234375,4.31640625,0.94140625,0.50390625,0.30859375,1.375,0.1953125,0.35546875,0.2578125,0.19921875
1009,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,36.4296875,29.91015625,1.203125,0.79296875,0.515625,3.14453125,2.0859375,4.50390625,7.171875,3.6015625,1.1875,0.84765625,4.39453125,0.828125,0.5703125,0.27734375,1.41796875,0.30078125,0.34375,0.20703125,0.265625
1010,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,36.6328125,29.03515625,1.1875,0.83203125,0.5078125,3.25,2.16015625,4.85546875,7.28125,3.546875,1.09375,1.0390625,4.46484375,0.80859375,0.515625,0.37890625,1.33984375,0.296875,0.359375,0.2109375,0.203125
1011,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,36.12109375,29.609375,1.1171875,0.92578125,0.48828125,3.00390625,2.21875,4.98046875,7.3046875,3.6171875,1.140625,0.8359375,4.6484375,0.69921875,0.546875,0.359375,1.296875,0.234375,0.33203125,0.22265625,0.296875
1012,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,36.58203125,27.703125,1.25390625,0.86328125,0.79296875,3.109375,1.875,5.3203125,7.0625,4.41015625,0.90234375,1.4453125,4.53515625,0.83984375,0.48828125,0.3671875,1.2578125,0.2265625,0.31640625,0.36328125,0.28515625
1013,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,38.51171875,27.19140625,1.09765625,0.734375,0.62890625,3.0546875,1.7578125,4.63671875,7.9375,4.40234375,1.09765625,1.375,3.80859375,0.8203125,0.48046875,0.24609375,1.21484375,0.265625,0.37109375,0.25,0.1171875
1014,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,36.25390625,27.15234375,1.1015625,0.92578125,0.58984375,3.64453125,2.74609375,5.40625,7.73046875,3.640625,1.21484375,1.25,3.9375,0.74609375,0.63671875,0.35546875,1.65234375,0.27734375,0.3359375,0.1953125,0.20703125
1015,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,37.421875,28.125,1.0703125,0.828125,0.6953125,3.0625,1.81640625,5.015625,8.3203125,3.7890625,0.98046875,1.2265625,4.01171875,0.8515625,0.4609375,0.2265625,1.1875,0.1640625,0.328125,0.21484375,0.203125
1016,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,37.4609375,27.453125,0.95703125,0.8515625,0.5625,3.171875,1.95703125,4.828125,8.13671875,3.91015625,1.0625,1.453125,4.515625,0.8828125,0.41015625,0.265625,1.125,0.20703125,0.33203125,0.21875,0.23828125
1017,167,83.5,167,430.1086,245.8166,444.2271,22.9,22.9,42.18083,40.2121,6.6,6.6,0.1050774,37.6953125,27.0390625,1.04296875,0.88671875,0.71484375,3.5625,1.78125,4.8359375,8.69140625,3.3671875,1.03515625,1.47265625,3.78125,0.890625,0.61328125,0.34765625,1.17578125,0.21875,0.27734375,0.2734375,0.296875
1018,142,116.8853,222.9448,430.1086,245.8166,444.2271,26.6,20.95466,35.9,40.2121,6.274391,5.0762,0.03,51.29296875,40.92578125,0.35546875,0.91796875,0.30078125,0.23046875,0.6484375,0.359375,2.140625,1.1953125,0.5546875,0.16015625,0.30859375,0.30078125,0.01171875,0.08984375,0.046875,0.0078125,0.08203125,0.0234375,0.046875
1019,142,116.8853,222.9448,430.1086,245.8166,444.2271,26.6,20.95466,35.9,40.2121,6.274391,5.0762,0.03,49.18359375,41.27734375,0.51171875,1.24609375,0.3984375,0.30078125,0.8046875,0.52734375,2.4375,1.47265625,0.62109375,0.19140625,0.3828125,0.31640625,0.015625,0.1015625,0.0625,0.0078125,0.05078125,0.03125,0.05859375
1020,142,116.8853,222.9448,430.1086,245.8166,444.2271,26.6,20.95466,35.9,40.2121,6.274391,5.0762,0.03,51.0859375,38.5390625,0.4609375,1.56640625,0.3125,0.2734375,1.08984375,0.62109375,2.765625,1.45703125,0.6328125,0.15625,0.3359375,0.37890625,0.015625,0.08203125,0.09765625,0.01171875,0.046875,0.03515625,0.03515625
1021,142,116.8853,222.9448,430.1086,245.8166,444.2271,26.6,20.95466,35.9,40.2121,6.274391,5.0762,0.03,50.0078125,40.0078125,0.46484375,1.1171875,0.4609375,0.33203125,0.87890625,0.578125,2.55078125,1.703125,0.57421875,0.2421875,0.37109375,0.296875,0.01171875,0.1484375,0.0859375,0.01171875,0.0625,0.05078125,0.04296875
